name,description,hmdb,moldb_smiles,moldb_formula,moldb_inchi,moldb_inchikey,moldb_iupac,moldb_logp,moldb_pka,moldb_average_mass,moldb_mono_mass,moldb_alogps_solubility,moldb_alogps_logp,moldb_alogps_logs,moldb_acceptor_count,moldb_donor_count,moldb_rotatable_bond_count,moldb_polar_surface_area,moldb_refractivity,moldb_polarizability,moldb_traditional_iupac,moldb_formal_charge,moldb_physiological_charge,moldb_pka_strongest_basic,moldb_pka_strongest_acidic,moldb_bioavailability,moldb_number_of_rings,moldb_rule_of_five,moldb_ghose_filter,moldb_veber_rule,moldb_mddr_like_rule,mdbid,panel_marker_id
490,Malondialdehyde,"Malondialdehyde (MDA) is the dialdehyde of malonic acid and a biomarker of oxidative damage to lipids caused by smoking. Oxidized lipids are able to produce MDA as a decomposition product. The mechanism is thought to involve formation of prostaglandin-like endoperoxides from polyunsaturated fatty acids with two or more double bonds. An alternative mechanism is based on successive hydroperoxide formation and Beta-cleavage of polyunsaturated fatty acids. MDA is then directly formed by Beta-scission of a 3-hydroperoxyaldehyde or by reaction between acrolein and hydroxyl radicals. While oxidation of polyunsaturated fatty acids is the major source of MDA in vivo, other minor sources exists such as byproducts of free radical generation by ionizing radiation and of the biosynthesis of prostaglandins. Aldehydes are generally reactive species capable of forming adducts and complexes in biological systems and MDA is no exception although the main species at physiological pH is the enolate ion which is of relative low reactivity. Consistent evidence is available for the reaction between MDA and cellular macromolecules such as proteins, RNA and DNA. MDA reacts with DNA to form adducts to deoxyguanosine and deoxyadenosine which may be mutagenic and these can be quantified in several human tissues. Oxidative stress is an imbalance between oxidants and antioxidants on a cellular or individual level. Oxidative damage is one result of such an imbalance and includes oxidative modification of cellular macromolecules, induction of cell death by apoptosis or necrosis, as well as structural tissue damage. Chemically speaking, oxidants are compounds capable of oxidizing target molecules. This can take place in three ways: abstraction of hydrogen, abstraction of electrons or addition of oxygen. All cells living under aerobic conditions are continuously exposed to a large numbers of oxidants derived from various endogenous and exogenous sources. The endogenous sources of oxidants are several and include the respiratory chain in the mitochondria, immune reactions, enzymes such as xanthine oxidase and nitric oxide synthase and transition metal mediated oxidation. Various exogenous sources of ROS also contribute directly or indirectly to the total oxidant load. These include effects of ionizing and non-ionizing radiation, air pollution and natural toxic gases such as ozone, and chemicals and toxins including oxidizing disinfectants. A poor diet containing inadequate amounts of nutrients may also indirectly result in oxidative stress by impairing cellular defense mechanisms. The cellular macromolecules, in particular lipids, proteins and DNA, are natural targets of oxidation. Oxidants are capable of initiating lipid oxidation by abstraction of an allylic proton from a polyunsaturated fatty acid. This process, by multiple stages leading to the formation of lipid hydroperoxides, is a known contributor to the development of atherosclerosis. (PMID: 17336279)'↵",HMDB0006112,O=CCC=O,C3H4O2,"1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",WSMYVTOQOOLQHP-UHFFFAOYSA-N,propanedial,-0.6483497730000001,,72.0627,72.021129372,2.41e+02 g/l,0.10,0.52,2,0,2,34.14,17.137,6.419189938704783,malonaldehyde,0,-1,-6.809543765546642,6.681544640809551,1,0,1,0,1,0,MDB00001297,"5242,5244,5305,5549"
491,Alpha-N-Phenylacetyl-L-glutamine,"Alpha-N-Phenylacetyl-L-glutamine, also called Phenylacetylglutamine or PAG, is a product formed by the conjugation of phenylacetate and glutamine. Technically it is the amino acid acetylation product of phenylacetate (or phenylbutyrate after beta-oxidation). Phenylacetylglutamine is a normal constituent of human urine, but other mammals including the dog, cat, rat, monkey, sheep and horse do not excrete this compound. Phenylacetyl CoA and glutamine react to form phenylacetyl glutamine and Coenzyme A. The enzyme (Glutamine N-acetyl transferase) that catalyzes this reaction has been purified from human liver mitochondria and shown to be a distinct polypeptide species from glycine-N-acyltransferase. Phenylacetylglutamine is a major nitrogenous metabolite that accumulates in uremia. (PMID: 2791363; PMID: 8972626). It has been shown that over 50% of urine phenylacetylglutamine may be derived from kidney conjugation of free plasma phenylacetic acid and/or from the kidney''s preferential filtration of conjugated phenylacetic acid (PMID: 6420430)' - In enzymology, a glutamine N-phenylacetyltransferase (EC 2.3.1.14) is an enzyme that catalyzes the chemical reaction - phenylacetyl-CoA + L-glutamine CoA + alpha-N-phenylacetyl-L-glutamine - Thus, the two substrates of this enzyme are phenylacetyl-CoA and L-glutamine, whereas its two products are CoA and alpha-N-phenylacetyl-L-glutamine.(Wikipedia)↵",HMDB0006344,NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O,C13H16N2O4,"1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1",JFLIEFSWGNOPJJ-JTQLQIEISA-N,(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoic acid,-0.08561821066666678,14.01470691027999,264.2771,264.11100701,3.88e-01 g/l,-0.35,-2.83,4,3,7,109.49,67.27560000000003,26.55439529399692,phenylacetylglutamine,0,-1,-1.5334406653959398,3.8975375279453566,1,1,1,1,0,0,MDB00001309,
492,Iso-Valeraldehyde,"Iso-Valeraldehyde also known as Isovaleraldehyde or 3-methylbutanal is an oxygenated (aldehyde) volatile organic compound (VOC), normally found in humans, particularly in the gut. Isovaleraldehyde is a leucine degradation product that has been found in low concentrations in many foods, including beer. It is described as having a malty flavor and has been found in such foods as beer, cheese, coffee, chicken, fish, chocolate, olive oil, and tea. It is also found in elevated concentrations in some cases of hepatic encephalopathy, however not significantly. Fermentation of carbohydrates in the gut (particularly by Bacteroides) produces ethanoic, propionic, butanoic, pentanoic, and hexanoic acid acids which can be converted to aldehydes (such as Isovaleraldehyde) through reductive processes. It is possible that some Isovaleraldehyde found in human biofluids is of dietetic origin. Isovaleraldehyde has been found to be a normal component of the chemical profile of cheddar cheese, spirits (beer, rum, sake, wine). (PMID: 17314143, 18275147, 18175918, 16899660)",HMDB0006478,CC(C)CC=O,C5H10O,"1S/C5H10O/c1-5(2)3-4-6/h4-5H,3H2,1-2H3",YGHRJJRRZDOVPD-UHFFFAOYSA-N,3-methylbutanal,1.0501616416666666,,86.1323,86.073164942,1.70e+01 g/l,1.29,-0.71,1,0,2,17.07,25.494799999999998,10.12084477416142,isovaleraldehyde,0,0,-6.950085545908737,18.56011290069315,1,0,1,0,1,0,MDB00001314,5213
493,Clupanodonic acid,"Clupanodonic acid (all-cis-7,10,13,16,19-docosapentaenoic acid) or DPA is an essential omega-3 fatty acid (EFA) which is prevalent in fish oils. Clupanodonic acid, also called Docosapentaenoic acid (DPA), is an intermediary between eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA). DPA is a straight chain 22:5 polyunsaturated fatty acid (PUFA) which contains 22 carbons and 5 double bonds. DPA is primarily used to designate two isomers, all-cis-4,7,10,13,16-docosapentaenoic acid (i.e. 4Z,7Z,10Z,13Z,16Z-docosapentaenoic acid) and all-cis-7,10,13,16,19-docosapentaenoic acid (i.e. 7Z,10Z,13Z,16Z,19Z-docosapentaenoic acid). These two isomers are also commonly termed n-6 DPA and n-3 DPA Seal oil is a rich source of clupanodonic acid. There are three functions of clupanodonic acid. The most important is as part of phospholipids in all animal cellular membranes. A deficiency of clupanodonic acid leads to faulty membranes being formed. A second function is in the transport and oxidation of cholesterol: clupanodonic acid tends to lower plasma cholesterol. A third function is as a precursor of prostanoids which are only formed from clupanodonic acid. Deficiency of DAP in experimental animals causes lesions mainly attributable to faulty cellular membranes: sudden failure of growth, lesions of skin and kidney and connective tissue, erythrocyte fragility, impaired fertility, uncoupling of oxidation and phosphorylation. In man pure deficiency of DPA/clupanodonic acid has been studied particularly in persons fed intravenously. A relative deficiency (that is, a low ratio in the body of clupanodonic to long-chain saturated fatty acids and isomers of clupanodonic) is common on Western diets and plays an important part in the causation of atherosclerosis, coronary thrombosis, multiple sclerosis, the triopathy of diabetes mellitus, hypertension and certain forms of malignant disease. Various factors affect the dietary requirement of clupanodonic acid. (PMID: 6469703)↵",HMDB0006528,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(O)=O,C22H34O2,"1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-",YUFFSWGQGVEMMI-JLNKQSITSA-N,"(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoic acid",7.114386484333333,,330.5042,330.255880332,1.18e-04 g/l,7.08,-6.45,2,1,15,37.3,110.27260000000001,40.102772290562484,clupanodonic acid,0,-1,,4.955292438746737,0,0,0,0,0,0,MDB00001316,5273
494,Aflatoxin B1,"Aflatoxin B1 is an aflatoxin. Aflatoxins are naturally occurring mycotoxins that are produced by many species of Aspergillus, a fungus, most notably Aspergillus flavus and Aspergillus parasiticus. At least 13 different types of aflatoxin are produced in nature. Aflatoxin B1 is considered the most toxic and is produced by both Aspergillus flavus and Aspergillus parasiticus. The native habitat of Aspergillus is in soil, decaying vegetation, hay, and grains undergoing microbiological deterioration and it invades all types of organic substrates whenever conditions are favorable for its growth. Favorable conditions include high moisture content (at least 7%) and high temperature. Aflatoxins B1 (AFB1) are contaminants of improperly stored foods; they are potent genotoxic and carcinogenic compounds, exerting their effects through damage to DNA. They can also induce mutations that increase oxidative damage. (PMID: 17214555). Crops which are frequently affected by Aspergillus contamination include cereals (maize, sorghum, pearl millet, rice, wheat), oilseeds (peanut, soybean, sunflower, cotton), spices (chile peppers, black pepper, coriander, turmeric, ginger), and tree nuts (almond, pistachio, walnut, coconut, brazil nut).↵",HMDB0006552,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C2C3C=COC3OC2=C1,C17H12O6,"1S/C17H12O6/c1-20-10-6-11-14(8-4-5-21-17(8)22-11)15-13(10)7-2-3-9(18)12(7)16(19)23-15/h4-6,8,17H,2-3H2,1H3",OQIQSTLJSLGHID-UHFFFAOYSA-N,"(3S,7R)-11-methoxy-6,8,19-trioxapentacyclo[10.7.0.0^{2,9}.0^{3,7}.0^{13,17}]nonadeca-1(12),2(9),4,10,13(17)-pentaene-16,18-dione",1.5843809030000005,,312.2736,312.063388116,2.33e-01 g/l,1.73,-3.13,5,0,1,71.06,78.5851,30.135232034841625,"(3S,7R)-11-methoxy-6,8,19-trioxapentacyclo[10.7.0.0^{2,9}.0^{3,7}.0^{13,17}]nonadeca-1(12),2(9),4,10,13(17)-pentaene-16,18-dione",0,0,-4.4404302662976205,17.787312891010785,1,5,1,1,0,0,MDB00001319,
495,Prolylhydroxyproline,"Prolylhydroxyproline is a dipeptide consisting of hydroxyproline and proline. Prolylhydroxyproline is a marker of bone collagen degradation, showing high sensitivity for the diagnosis of osteoporosis. Prolylhydroxyproline has been suggested as a possible alternative to hydroxyproline determination in bone resorption studies. Prolylhydroxyproline is one of the iminodipeptides present in the urine of patients with prolidase deficiency. Prolidase (X-Pro dipeptidase EC 3.4. 13.9) splits iminodipeptides containing C-terminal proline or hydroxyproline (X-Pro or X-Hyp) to X+Pro or X+Hyp. Prolidase deficiency is a rare autosomal recessive disease characterized by chronic ulcerative dermatitis and mental retardation. These patients excrete large amounts of iminodipeptides containing C-terminal proline in the urine due to hereditary prolidase deficiency. (PMID: 12636053, 11863289, 2387877, 1874885, 9586797)↵",HMDB0006695,O[C@@H]1C[C@H](N(C1)C(=O)[C@@H]1CCCN1)C(O)=O,C10H16N2O4,"1S/C10H16N2O4/c13-6-4-8(10(15)16)12(5-6)9(14)7-2-1-3-11-7/h6-8,11,13H,1-5H2,(H,15,16)/t6-,7+,8+/m1/s1",ONPXCLZMBSJLSP-CSMHCCOUSA-N,"(2S,4R)-4-hydroxy-1-[(2S)-pyrrolidine-2-carbonyl]pyrrolidine-2-carboxylic acid",-3.980841221369723,14.826419781209651,228.245,228.11100701,,,,5,3,2,89.86999999999999,54.36870000000002,22.319425498540514,proline-hydroxyproline,0,0,9.817399252166704,3.5386018000615693,1,2,1,0,0,0,MDB00001335,
496,Estriol-16-Glucuronide,"Estriol-16-glucuronide is a glucuronide derivative of the steroid Estriol where the glucuronic acid is attached to the 16-hydroxyl group of Estriol. Glucuronidation is used to assist in the excretion of toxic substances, hydrophobic drugs or other substances that cannot be used as an energy source. Glucuronic acid is attached via a glycosidic bond to the substance, and the resulting glucuronide, which has a much higher water solubility than the original substance, is eventually excreted by the kidneys. Estriol (also known as oestriol) is one of the three main estrogens produced by the human body. It is only produced in significant amounts during pregnancy as it is made by the placenta.↵",HMDB0006766,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@@H]2O,C24H32O9,"1S/C24H32O9/c1-24-7-6-13-12-5-3-11(25)8-10(12)2-4-14(13)15(24)9-16(21(24)29)32-23-19(28)17(26)18(27)20(33-23)22(30)31/h3,5,8,13-21,23,25-29H,2,4,6-7,9H2,1H3,(H,30,31)/t13-,14-,15+,16-,17+,18+,19-,20+,21+,23-,24+/m1/s1",FQYGGFDZJFIDPU-JRSYHJKYSA-N,"(2S,3S,4S,5R,6R)-6-{[(1S,10R,11S,13R,14R,15S)-5,14-dihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-13-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",1.220036613666667,10.321463239537326,464.5055,464.204632622,1.05e+00 g/l,1.03,-2.65,9,6,3,156.91,113.5469,48.42230571826707,"(2S,3S,4S,5R,6R)-6-{[(1S,10R,11S,13R,14R,15S)-5,14-dihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-13-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",0,-1,-3.346062051897775,3.457276818780923,1,5,0,1,0,0,MDB00001349,5337
497,PC(14:0/16:0),"PC(14:0/16:0) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/16:0), in particular, consists of one chain of myristic acid at the C-1 position and one chain of palmitic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the palmitic acid moiety is derived from fish oils, milk fats, vegetable oils and animal fats. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007869,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,C38H76NO8P,"1S/C38H76NO8P/c1-6-8-10-12-14-16-18-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-20-17-15-13-11-9-7-2/h36H,6-35H2,1-5H3/t36-/m1/s1",RFVFQQWKPSOBED-PSXMRANNSA-N,(2-{[(2R)-2-(hexadecanoyloxy)-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium,7.224659049194919,,705.9857,705.530854925,3.39e-05 g/l,4.95,-7.35,4,0,38,111.19,206.66310000000004,87.03501408449183,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002163,5338
498,PC(14:0/18:1(11Z)),"PC(14:0/18:1(11Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/18:1(11Z)), in particular, consists of one chain of myristic acid at the C-1 position and one chain of vaccenic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the vaccenic acid moiety is derived from butter fat and animal fat. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007872,CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,C40H78NO8P,"1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h16,18,38H,6-15,17,19-37H2,1-5H3/b18-16-/t38-/m1/s1",GMJKBBMXRYZKEP-WYRBGLKBSA-N,trimethyl(2-{[(2R)-2-[(11Z)-octadec-11-enoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)azanium,7.751874722528251,,732.023,731.546504989,2.65e-05 g/l,5.25,-7.47,4,0,39,111.19,216.98170000000005,89.44748910221104,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002166,5338
499,PC(14:0/18:1(9Z)),"PC(14:0/18:1(9Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/18:1(9Z)), in particular, consists of one chain of myristic acid at the C-1 position and one chain of oleic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the oleic acid moiety is derived from vegetable oils, especially olive and canola oil. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007873,CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,C40H78NO8P,"1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1",NXASLICYTANYBI-OQHNRNOKSA-N,trimethyl(2-{[(2R)-2-[(9Z)-octadec-9-enoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)azanium,7.751874722528251,,732.023,731.546504989,2.66e-05 g/l,5.26,-7.47,4,0,39,111.19,216.98170000000005,89.61224343791702,lecithin,0,0,-6.744159309169722,1.8550572064469137,0,0,0,0,0,0,MDB00002167,5338
500,"PC(14:0/18:2(9Z,12Z))","PC(14:0/18:2(9Z,12Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/18:2(9Z,12Z)), in particular, consists of one chain of myristic acid at the C-1 position and one chain of linoleic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the linoleic acid moiety is derived from seed oils. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007874,CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,C40H76NO8P,"1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1",IWXJKHSPEQSQMD-GMGFYYQASA-N,"trimethyl(2-{[(2R)-2-[(9Z,12Z)-octadeca-9,12-dienoyloxy]-3-(tetradecanoyloxy)propyl phosphono]oxy}ethyl)azanium",7.389953065861587,,730.0071,729.530854925,2.88e-05 g/l,5.13,-7.43,4,0,38,111.19,218.09830000000005,88.39619986040226,"trimethyl(2-{[(2R)-2-[(9Z,12Z)-octadeca-9,12-dienoyloxy]-3-(tetradecanoyloxy)propyl phosphono]oxy}ethyl)azanium",0,0,-6.744159309169722,1.8550572064469137,0,0,0,0,0,0,MDB00002168,5338
501,"PC(14:0/18:3(9Z,12Z,15Z))","PC(14:0/18:3(9Z,12Z,15Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/18:3(9Z,12Z,15Z)), in particular, consists of one chain of myristic acid at the C-1 position and one chain of a-linolenic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the a-linolenic acid moiety is derived from seed oils, especially canola and soybean oil. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007876,CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,C40H74NO8P,"1S/C40H74NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h8,10,14,16,19-20,38H,6-7,9,11-13,15,17-18,21-37H2,1-5H3/b10-8-,16-14-,20-19-/t38-/m1/s1",AGQKQQAJRFTOGL-XPTMXNASSA-N,"trimethyl(2-{[(2R)-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)azanium",7.028031409194918,,727.9912,727.515204861,3.21e-05 g/l,5.00,-7.39,4,0,37,111.19,219.21490000000006,86.99066230602256,lecithin,0,0,-6.744159309169722,1.8550572064469137,0,0,0,0,0,0,MDB00002170,5338
502,PC(14:0/20:1(11Z)),"PC(14:0/20:1(11Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(14:0/20:1(11Z)), in particular, consists of one chain of myristic acid at the C-1 position and one chain of eicosenoic acid at the C-2 position. The myristic acid moiety is derived from nutmeg and butter, while the eicosenoic acid moiety is derived from vegetable oils and cod oils. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0007879,CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,C42H82NO8P,"1S/C42H82NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-17-15-13-11-9-7-2/h19-20,40H,6-18,21-39H2,1-5H3/b20-19-/t40-/m1/s1",DMEBDXIQFIKNQR-OIJJMQLXSA-N,(2-{[(2R)-2-[(11Z)-icos-11-enoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium,8.641012052528252,,760.0761,759.577805117,2.06e-05 g/l,5.58,-7.60,4,0,41,111.19,226.18370000000004,93.84795638200768,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002173,5236
