105	Methylamine	330	Uremia	Adult: >=18 yrs old	Both	Blood	18.7 (15.5-21.9) uM	uM	NULL	366742	NULL	22626821
105	Methylamine	1	Normal	Adult: >=18 yrs old	Both	Blood	1.00 (0.37-4.0) uM	uM	NULL	118266	Li, H., Luo, W., Lin, J., Lin, Z. & Zhang, Y. Assay of plasma semicarbazide-sensitive amine oxidase and determination of its endogenous substrate methylamine by liquid chromatography. J Chromatogr B Analyt Technol Biomed Life Sci 810, 277-282 (2004).	15380725
106	L-Threonine	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	Urine	0.030 (0.027-0.033) umol/mmol creatinine	umol/mmol creatinine	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
106	L-Threonine	1	Normal	Adult: >=18 yrs old	Both	Urine	10.3 (10.3-) umol/mmol creatinine	umol/mmol creatinine	NULL	1873	Guo, K. & Li, L. Differential 12C-/13C-isotope dansylation labeling and fast liquid chromatography/mass spectrometry for absolute and relative quantification of the metabolome. Anal Chem 81, 3919-3932 (2009).	19309105
106	L-Threonine	133	Schizophrenia	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	9.7 (7.5-11.9) uM	uM	NULL	846	Do, K. Q., Lauer, C. J., Schreiber, W., Zollinger, M., Gutteck-Amsler, U., Cuenod, M. & Holsboer, F. gamma-Glutamylglutamine and taurine concentrations are decreased in the cerebrospinal fluid of drug-naive patients with schizophrenic disorders. J Neurochem 65, 2652-2662 (1995).	7595563
106	L-Threonine	1	Normal	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	30.0 (18.0-42.0) uM	uM	NULL	116787	Wishart, D. S., Lewis, M. J., Morrissey, J. A., Flegel, M. D., Jeroncic, K., Xiong, Y., Cheng, D., Eisner, R., Gautam, B., Tzur, D., Sawhney, S., Bamforth, F., Greiner, R. & Li, L. The human cerebrospinal fluid metabolome. J Chromatogr B Analyt Technol Biomed Life Sci 871, 164-173 (2008).	18502700
106	L-Threonine	251	Obesity	Children: 2-17 yrs old	Both	Blood	73.8 (44.3-103.3) uM	uM	NULL	367335	Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children	NULL
106	L-Threonine	1	Normal	Children: 2-17 yrs old	Both	Blood	162.0 (74.0-250.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
106	L-Threonine	1195	Classic Citrullinemia	Newborn: 0 day-1 wk	Both	Blood	547.5 (414.0-681.0) uM	uM	NULL	336299	Ohura, T., Kobayashi, K., Tazawa, Y., Nishi, I., Abukawa, D., Sakamoto, O., Iinuma, K. & Saheki, T. Neonatal presentation of adult-onset type II citrullinemia. Hum Genet 108, 87-90 (2001).	11281457
106	L-Threonine	1	Normal	Newborn: 0 day-1 wk	Both	Blood	96.5 (43.0-150.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
107	L-Asparagine	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	29.7 (14.6-44.8) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
107	L-Asparagine	1	Normal	Children: 2-17 yrs old	Both	Urine	14.1 (0-28.1) umol/mmol creatinine	umol/mmol creatinine	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
107	L-Asparagine	557	Lewy Body Dementia	Adult: >=18 yrs old	Both	Saliva	3.0 (2.2-3.9) uM	uM	NULL	366614	NULL	23857558
107	L-Asparagine	1	Normal	Adult: >=18 yrs old	Female	Saliva	1.2 (0.47-2.0) uM	uM	NULL	367229	Sugimoto et al. (2013) Physiological and environmental parameters associated with mass spectrometry-based salivary metabolomic profiles.	NULL
107	L-Asparagine	207	Leukemia	Children: 2-17 yrs old	Unknown	Cerebrospinal_Fluid	7.9 (1.5-14.3) uM	uM	NULL	1177	Peng, C. T., Wu, K. H., Lan, S. J., Tsai, J. J., Tsai, F. J. & Tsai, C. H. Amino acid concentrations in cerebrospinal fluid in children with acute lymphoblastic leukemia undergoing chemotherapy. Eur J Cancer 41, 1158-1163 (2005).	15911239
107	L-Asparagine	1	Normal	Children: 2-17 yrs old	Unknown	Cerebrospinal_Fluid	19.0 (7.9-30.1) uM	uM	NULL	1177	Peng, C. T., Wu, K. H., Lan, S. J., Tsai, J. J., Tsai, F. J. & Tsai, C. H. Amino acid concentrations in cerebrospinal fluid in children with acute lymphoblastic leukemia undergoing chemotherapy. Eur J Cancer 41, 1158-1163 (2005).	15911239
109	L-Isoleucine	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	Urine	0.13 (0.090-0.17) umol/mmol creatinine	umol/mmol creatinine	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
109	L-Isoleucine	1	Normal	Adult: >=18 yrs old	Both	Urine	0.90 (0.98-) umol/mmol creatinine	umol/mmol creatinine	NULL	366695	NULL	21388201
109	L-Isoleucine	5705	Autosomal Dominant Polycystic Kidney Disease	Adult: >=18 yrs old	Both	Urine	0.0098 (0.0053-0.014) umol/mmol creatinine	umol/mmol creatinine	NULL	366750	NULL	21389975
109	L-Isoleucine	1	Normal	Adult: >=18 yrs old	Both	Urine	0.90 (0.91-) umol/mmol creatinine	umol/mmol creatinine	NULL	366695	NULL	21388201
109	L-Isoleucine	220	Maple Syrup Urine Disease	Newborn: 0 day-1 wk	Female	Cerebrospinal_Fluid	216.0 uM	uM	NULL	116927	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).	6422161
109	L-Isoleucine	1	Normal	Newborn: 0 day-1 wk	Unknown	Cerebrospinal_Fluid	4.9 uM	uM	NULL	116927	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).	6422161
109	L-Isoleucine	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	Blood	1.5e+03 (1.1e+03-1.9e+03) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
109	L-Isoleucine	1	Normal	Adult: >=18 yrs old	Both	Blood	60.7 (42.1-79.3) uM	uM	NULL	366618	NULL	21359215
109	L-Isoleucine	159	Heart Failure	Adult: >=18 yrs old	Both	Blood	166.0 (161.0-171.0) uM	uM	NULL	937	Norrelund, H., Wiggers, H., Halbirk, M., Frystyk, J., Flyvbjerg, A., Botker, H. E., Schmitz, O., Jorgensen, J. O., Christiansen, J. S. & Moller, N. Abnormalities of whole body protein turnover, muscle metabolism and levels of metabolic hormones in patients with chronic heart failure. J Intern Med 260, 11-21 (2006).	16789974
112	Maleic acid	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	1.6 (0.46-2.7) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
112	Maleic acid	1	Normal	Children: 2-17 yrs old	Both	Urine	0.100 (2.3-) umol/mmol creatinine	umol/mmol creatinine	NULL	1865	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).	8087979
113	L-Histidine	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	145.2 (70.7-219.6) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
113	L-Histidine	1	Normal	Children: 2-17 yrs old	Both	Urine	73.4 (24.2-122.7) umol/mmol creatinine	umol/mmol creatinine	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
113	L-Histidine	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	Urine	30.5 (26.2-34.8) umol/mmol creatinine	umol/mmol creatinine	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Both	Urine	101.9 (110.5-) umol/mmol creatinine	umol/mmol creatinine	NULL	1873	Guo, K. & Li, L. Differential 12C-/13C-isotope dansylation labeling and fast liquid chromatography/mass spectrometry for absolute and relative quantification of the metabolome. Anal Chem 81, 3919-3932 (2009).	19309105
113	L-Histidine	5705	Autosomal Dominant Polycystic Kidney Disease	Adult: >=18 yrs old	Both	Urine	0.011 (0.0033-0.019) umol/mmol creatinine	umol/mmol creatinine	NULL	366750	NULL	21389975
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Both	Urine	101.9 (101.9-) umol/mmol creatinine	umol/mmol creatinine	NULL	1873	Guo, K. & Li, L. Differential 12C-/13C-isotope dansylation labeling and fast liquid chromatography/mass spectrometry for absolute and relative quantification of the metabolome. Anal Chem 81, 3919-3932 (2009).	19309105
113	L-Histidine	557	Lewy Body Dementia	Adult: >=18 yrs old	Both	Saliva	17.5 (13.0-22.0) uM	uM	NULL	366614	NULL	23857558
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Both	Saliva	10.0 (19.1-) uM	uM	NULL	117143	Silwood, C. J., Lynch, E., Claxson, A. W. & Grootveld, M. C. 1H and (13)C NMR spectroscopic analysis of human saliva. J Dent Res 81, 422-427 (2002).	12097436
113	L-Histidine	33	Alzheimer's Disease	Adult: >=18 yrs old	Male	Saliva	17.0 (9.5-24.4) uM	uM	NULL	366614	NULL	23857558
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Male	Saliva	9.4 (4.5-14.3) uM	uM	NULL	366790	NULL	21164041
113	L-Histidine	171	Histidinemia	Children: 2-17 yrs old	Male	Cerebrospinal_Fluid	58.0 uM	uM	NULL	366820	NULL	1146783
113	L-Histidine	1	Normal	Children: 2-17 yrs old	Male	Cerebrospinal_Fluid	13.5 uM	uM	NULL	366820	NULL	1146783
113	L-Histidine	207	Leukemia	Children: 2-17 yrs old	Unknown	Cerebrospinal_Fluid	21.4 (14.8-28.0) uM	uM	NULL	1177	Peng, C. T., Wu, K. H., Lan, S. J., Tsai, J. J., Tsai, F. J. & Tsai, C. H. Amino acid concentrations in cerebrospinal fluid in children with acute lymphoblastic leukemia undergoing chemotherapy. Eur J Cancer 41, 1158-1163 (2005).	15911239
113	L-Histidine	1	Normal	Children: 2-17 yrs old	Both	Cerebrospinal_Fluid	8.5 (0-17.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
113	L-Histidine	109	Dengue Fever	Adult: >=18 yrs old	Both	Blood	67.0 (64.0-70.0) uM	uM	NULL	634	Klassen, P., Furst, P., Schulz, C., Mazariegos, M. & Solomons, N. W. Plasma free amino acid concentrations in healthy Guatemalan adults and in patients with classic dengue. Am J Clin Nutr 73, 647-652 (2001).	11237944
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Unknown	Blood	241.7 (128.9-354.5) uM	uM	NULL	366820	NULL	1146783
113	L-Histidine	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	Blood	116.7 (98.5-134.8) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
113	L-Histidine	1	Normal	Adult: >=18 yrs old	Both	Blood	73.5 (109.8-) uM	uM	NULL	366613	NULL	26010610
113	L-Histidine	171	Histidinemia	Children: 2-17 yrs old	Male	Blood	509.2 uM	uM	NULL	366820	NULL	1146783
113	L-Histidine	1	Normal	Children: 2-17 yrs old	Both	Blood	83.4 uM	uM	NULL	366786	NULL	27294788
114	L-Dopa	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	Blood	14.0 (11.5-16.5) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
114	L-Dopa	1	Normal	Adult: >=18 yrs old	Both	Blood	0.0072 (0.0063-0.0082) uM	uM	NULL	1749	Geigy Scientific Tables, 8th Rev edition, pp. 165-177. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.	NULL
115	L-Lysine	281	Propionic Acidemia	Adult: >=18 yrs old	Both	Urine	101.0 (88.0-114.0) umol/mmol creatinine	umol/mmol creatinine	NULL	367345	NULL	19551947
115	L-Lysine	1	Normal	Adult: >=18 yrs old	Both	Urine	17.2 (3.7-51.3) umol/mmol creatinine	umol/mmol creatinine	NULL	366611	NULL	24023812
115	L-Lysine	5705	Autosomal Dominant Polycystic Kidney Disease	Adult: >=18 yrs old	Both	Urine	0.0077 (0.0039-0.012) umol/mmol creatinine	umol/mmol creatinine	NULL	366750	NULL	21389975
115	L-Lysine	1	Normal	Adult: >=18 yrs old	Both	Urine	4.7 (4.7-) umol/mmol creatinine	umol/mmol creatinine	NULL	366695	NULL	21388201
115	L-Lysine	1358	Hyperammonemia due to Carbamoyl Phosphate Synthetase I Deficiency	Infant: 1 wk-2 yrs old	Female	Urine	3.3 (1.0-5.5) umol/mmol creatinine	umol/mmol creatinine	NULL	367344	NULL	5471650
115	L-Lysine	1	Normal	Infant: 1 wk-2 yrs old	Both	Urine	86.5 (3.0-170.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366746	NULL	30830347
115	L-Lysine	205	L 2 Hydroxyglutaric Aciduria	Children: 2-17 yrs old	Both	Urine	102.0 (36.0-168.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366705	NULL	9187477
115	L-Lysine	1	Normal	Children: 2-17 yrs old	Both	Urine	39.0 (10.0-68.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366823	NULL	28028301
115	L-Lysine	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	Urine	5.5 (3.8-7.2) umol/mmol creatinine	umol/mmol creatinine	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
115	L-Lysine	1	Normal	Adult: >=18 yrs old	Both	Urine	39.4 (3.4-75.3) umol/mmol creatinine	umol/mmol creatinine	NULL	367200	David F. Putnam Composition and Concentrative Properties of Human Urine. NASA Contractor Report. July 1971	NULL
115	L-Lysine	104	Cystinuria	Adult: >=18 yrs old	Both	Urine	1.3e+03 umol/mmol creatinine	umol/mmol creatinine	NULL	367361	NULL	14586528
115	L-Lysine	213	Lysinuric Protein Intolerance	Children: 2-17 yrs old	Both	Urine	932.6 (548.0-1.3e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	366823	NULL	28028301
115	L-Lysine	33	Alzheimer's Disease	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	44.6 (33.8-55.4) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
115	L-Lysine	1	Normal	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	23.9 (18.1-29.7) uM	uM	NULL	1460	Engelborghs, S., Marescau, B. & De Deyn, P. P. Amino acids and biogenic amines in cerebrospinal fluid of patients with Parkinson's disease. Neurochem Res 28, 1145-1150 (2003).	12834252
115	L-Lysine	205	L 2 Hydroxyglutaric Aciduria	Children: 2-17 yrs old	Female	Cerebrospinal_Fluid	77.3 (60.0-94.5) uM	uM	NULL	366705	NULL	9187477
115	L-Lysine	1	Normal	Children: 2-17 yrs old	Both	Cerebrospinal_Fluid	21.5 (6.0-37.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
115	L-Lysine	205	L 2 Hydroxyglutaric Aciduria	Children: 2-17 yrs old	Both	Blood	290.5 (185.0-396.0) uM	uM	NULL	366705	NULL	9187477
115	L-Lysine	1	Normal	Children: 2-17 yrs old	Both	Blood	156.0 (56.0-256.0) uM	uM	NULL	366823	NULL	28028301
115	L-Lysine	133	Schizophrenia	Adult: >=18 yrs old	Male	Blood	206.0 (177.0-235.0) uM	uM	NULL	366765	NULL	2415198
115	L-Lysine	1	Normal	Unknown	Unknown	Blood	105.1 (75.0-135.2) uM	uM	NULL	119757	Takechi, T., Okada, T., Wakiguchi, H., Morita, H., Kurashige, T., Sugahara, K. & Kodama, H. Identification of N-acetyl-alpha-aminoadipic acid in the urine of a patient with alpha-aminoadipic and alpha-ketoadipic aciduria. J Inherit Metab Dis 16, 119-126 (1993).	8487492
115	L-Lysine	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	Blood	216.7 (162.2-271.2) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
115	L-Lysine	1195	Classic Citrullinemia	Newborn: 0 day-1 wk	Both	Blood	302.0 (220.0-384.0) uM	uM	NULL	336299	Ohura, T., Kobayashi, K., Tazawa, Y., Nishi, I., Abukawa, D., Sakamoto, O., Iinuma, K. & Saheki, T. Neonatal presentation of adult-onset type II citrullinemia. Hum Genet 108, 87-90 (2001).	11281457
115	L-Lysine	1	Normal	Newborn: 0 day-1 wk	Both	Blood	171.5 (71.0-272.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
115	L-Lysine	213	Lysinuric Protein Intolerance	Adult: >=18 yrs old	Unknown	Blood	70.0 (32.0-179.0) uM	uM	NULL	367287	Lysinuric Protein Intolerance and Other Cationic Aminoacidurias. The metabolic and molecular bases of inherited disease, 7/e; Editors: C.R.Scriver, A.L.Beaudet, W.S.Sly, D.Valle; McGraw-Hill Inc. (1995) DOI: 10.1036/ommbid.225	NULL
115	L-Lysine	1	Normal	Adult: >=18 yrs old	Both	Blood	178.6 (120.4-236.8) uM	uM	NULL	366618	NULL	21359215
116	Alpha-Lactose	1242	Adult Type Lactose Intolerance	Infant: 1 wk-2 yrs old	Male	Urine	585.0 umol/mmol creatinine	umol/mmol creatinine	NULL	367363	NULL	7416780
116	Alpha-Lactose	1	Normal	Infant: 1 wk-2 yrs old	Both	Urine	30.0 umol/mmol creatinine	umol/mmol creatinine	NULL	1861	Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.	NULL
117	L-Serine	5705	Autosomal Dominant Polycystic Kidney Disease	Adult: >=18 yrs old	Both	Urine	0.0082 (0.0041-0.012) umol/mmol creatinine	umol/mmol creatinine	NULL	366750	NULL	21389975
117	L-Serine	1	Normal	Adult: >=18 yrs old	Both	Urine	19.0 (10.4-35.8) umol/mmol creatinine	umol/mmol creatinine	NULL	366611	NULL	24023812
117	L-Serine	557	Lewy Body Dementia	Adult: >=18 yrs old	Both	Saliva	21.6 (20.1-23.0) uM	uM	NULL	366614	NULL	23857558
117	L-Serine	1	Normal	Adult: >=18 yrs old	Male	Saliva	10.7 (5.9-15.5) uM	uM	NULL	366790	NULL	21164041
117	L-Serine	33	Alzheimer's Disease	Adult: >=18 yrs old	Male	Saliva	26.0 (20.6-31.4) uM	uM	NULL	366614	NULL	23857558
117	L-Serine	133	Schizophrenia	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	7.5 (6.6-8.4) uM	uM	NULL	846	Do, K. Q., Lauer, C. J., Schreiber, W., Zollinger, M., Gutteck-Amsler, U., Cuenod, M. & Holsboer, F. gamma-Glutamylglutamine and taurine concentrations are decreased in the cerebrospinal fluid of drug-naive patients with schizophrenic disorders. J Neurochem 65, 2652-2662 (1995).	7595563
117	L-Serine	1	Normal	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	34.0 (24.0-44.0) uM	uM	NULL	366778	NULL	23430553
117	L-Serine	2294	Phosphoglycerate Dehydrogenase Deficiency	Adolescent:13-18 yrs old	Male	Cerebrospinal_Fluid	9.0 uM	uM	NULL	366781	NULL	21113737
117	L-Serine	1	Normal	Adolescent:13-18 yrs old	Both	Cerebrospinal_Fluid	31.5 uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
117	L-Serine	5497	Phosphoserine Phosphatase Deficiency	Infant: 1 wk-2 yrs old	Male	Cerebrospinal_Fluid	6.0 uM	uM	NULL	366788	NULL	8739971
117	L-Serine	1	Normal	Infant: 1 wk-2 yrs old	Both	Cerebrospinal_Fluid	52.0 uM	uM	NULL	117927	Jones, C. M., Smith, M. & Henderson, M. J. Reference data for cerebrospinal fluid and the utility of amino acid measurement for the diagnosis of inborn errors of metabolism. Ann Clin Biochem 43, 63-66 (2006).	16390611
117	L-Serine	5497	Phosphoserine Phosphatase Deficiency	Infant: 1 wk-2 yrs old	Male	Blood	42.0 (29.0-55.0) uM	uM	NULL	366788	NULL	8739971
117	L-Serine	1	Normal	Infant: 1 wk-2 yrs old	Both	Blood	128.0 (76.0-180.0) uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
117	L-Serine	159	Heart Failure	Adult: >=18 yrs old	Both	Blood	221.0 (213.0-229.0) uM	uM	NULL	937	Norrelund, H., Wiggers, H., Halbirk, M., Frystyk, J., Flyvbjerg, A., Botker, H. E., Schmitz, O., Jorgensen, J. O., Christiansen, J. S. & Moller, N. Abnormalities of whole body protein turnover, muscle metabolism and levels of metabolic hormones in patients with chronic heart failure. J Intern Med 260, 11-21 (2006).	16789974
117	L-Serine	1	Normal	Adult: >=18 yrs old	Both	Blood	114.0 (95.0-133.0) uM	uM	NULL	531	Cynober, L. A. Plasma amino acid levels with a note on membrane transport: characteristics, regulation, and metabolic significance. Nutrition 18, 761-766 (2002).	12297216
117	L-Serine	3467	Phosphoserine Aminotransferase Deficiency	Newborn: 0 day-1 wk	Female	Blood	30.0 uM	uM	NULL	366780	NULL	17436247
117	L-Serine	1	Normal	Newborn: 0 day-1 wk	Both	Blood	111.5 uM	uM	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
117	L-Serine	133	Schizophrenia	Adult: >=18 yrs old	Both	Blood	197.9 (151.5-244.3) uM	uM	NULL	844	Hashimoto, K., Fukushima, T., Shimizu, E., Komatsu, N., Watanabe, H., Shinoda, N., Nakazato, M., Kumakiri, C., Okada, S., Hasegawa, H., Imai, K. & Iyo, M. Decreased serum levels of D-serine in patients with schizophrenia: evidence in support of the N-methyl-D-aspartate receptor hypofunction hypothesis of schizophrenia. Arch Gen Psychiatry 60, 572-576 (2003).	12796220
117	L-Serine	33	Alzheimer's Disease	Elderly: 65-100+ yrs old	Both	Blood	0.21 (0.19-0.23) uM	uM	NULL	129	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).	17031479
118	L-Lactic acid	281	Propionic Acidemia	Adult: >=18 yrs old	Unknown	Urine	4.0 umol/mmol creatinine	umol/mmol creatinine	NULL	366791	NULL	28853722
118	L-Lactic acid	1	Normal	Adult: >=18 yrs old	Both	Urine	25.0 umol/mmol creatinine	umol/mmol creatinine	NULL	366628	NULL	2702744
118	L-Lactic acid	3317	Type V 3-Methylglutaconic Aciduria	Children: 2-17 yrs old	Male	Urine	3.8e+04 umol/mmol creatinine	umol/mmol creatinine	NULL	366840	NULL	22797137
118	L-Lactic acid	1	Normal	Children: 2-17 yrs old	Both	Urine	18.7 umol/mmol creatinine	umol/mmol creatinine	NULL	1865	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).	8087979
118	L-Lactic acid	5705	Autosomal Dominant Polycystic Kidney Disease	Adult: >=18 yrs old	Both	Urine	0.012 (0.0015-0.023) umol/mmol creatinine	umol/mmol creatinine	NULL	366750	NULL	21389975
118	L-Lactic acid	1	Normal	Adult: >=18 yrs old	Both	Urine	17.2 (17.2-) umol/mmol creatinine	umol/mmol creatinine	NULL	366695	NULL	21388201
118	L-Lactic acid	1624	Pyruvate Carboxylase Deficiency	Infant: 1 wk-2 yrs old	Unknown	Urine	7.5e+04 umol/mmol creatinine	umol/mmol creatinine	NULL	366626	NULL	28649521
118	L-Lactic acid	1	Normal	Infant: 1 wk-2 yrs old	Both	Urine	104.9 umol/mmol creatinine	umol/mmol creatinine	NULL	1865	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).	8087979
118	L-Lactic acid	2761	Amish Type Microcephaly	Infant: 1 wk-2 yrs old	Both	Urine	857.3 (12.6-1.7e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	366739	NULL	12376931
118	L-Lactic acid	2093	Pearson Marrow Pancreas Syndrome	Children: 2-17 yrs old	Both	Urine	3.8e+03 (7.6e+03-20.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366685	NULL	25691415
118	L-Lactic acid	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	10.4 (3.7-17.1) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
118	L-Lactic acid	1	Normal	Children: 2-17 yrs old	Unknown	Urine	75.0 (0-150.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366685	NULL	25691415
118	L-Lactic acid	261	Paraquat Poisoning	Adult: >=18 yrs old	Both	Urine	440.0 umol/mmol creatinine	umol/mmol creatinine	NULL	1452	Bairaktari, E., Katopodis, K., Siamopoulos, K. C. & Tsolas, O. Paraquat-induced renal injury studied by 1H nuclear magnetic resonance spectroscopy of urine. Clin Chem 44, 1256-1261 (1998).	9625050
118	L-Lactic acid	1	Normal	Adult: >=18 yrs old	Both	Urine	13.0 umol/mmol creatinine	umol/mmol creatinine	NULL	662	Bales, J. R., Higham, D. P., Howe, I., Nicholson, J. K. & Sadler, P. J. Use of high-resolution proton nuclear magnetic resonance spectroscopy for rapid multi-component analysis of urine. Clin Chem 30, 426-432 (1984).	6321058
118	L-Lactic acid	115	Diabetes Mellitus Type 2	Adult: >=18 yrs old	Both	Urine	90.3 (23.4-424.1) umol/mmol creatinine	umol/mmol creatinine	NULL	367383	Lorena Ivona ŞTEFAN, Alina NICOLESCU, Simona POPA, Maria MOŢA, Eugenia KOVACS and Calin DELEANU. 1H-NMR URINE METABOLIC PROFILING IN TYPE 1 DIABETES MELLITUS. Rev. Roum. Chim., 2010, 55(11-12), 1033-1037	NULL
118	L-Lactic acid	1	Normal	Unknown	Unknown	Urine	2.0e+04 (2.0e+04-2.0e+04) umol/mmol creatinine	umol/mmol creatinine	NULL	366840	NULL	22797137
118	L-Lactic acid	126	Epilepsy	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	4.3e+03 (2.1e+03-6.5e+03) uM	uM	NULL	367507	NULL	8580730
